delta1,delta2,delta3,delta4
0063,0023,0032,0034,
0063,0023,0032,0034,
0063,0023,0032,0035,
0064,0027,0031,0039,
0064,0027,0031,0039,
0064,0027,0031,0039,
0062,0022,0035,0034,
0062,0022,0035,0034,
0062,0022,0037,0034,
0064,0024,0032,0037,
0064,0024,0032,0037,
0064,0024,0032,0037,
0066,0029,0034,0036,
0066,0029,0034,0036,
0066,0028,0035,0036,
0065,0023,0035,0039,
0065,0023,0035,0039,
0065,0023,0036,0039,
0069,0028,0036,0042,
0069,0028,0036,0042,
0071,0028,0036,0038,
0064,0026,0035,0034,
0064,0026,0035,0034,
0064,0026,0035,0034,
0064,0025,0035,0034,
0064,0025,0035,0034,
0067,0025,0034,0033,
0065,0028,0034,0033,
0065,0028,0034,0033,
0065,0028,0035,0038,
