delta1,delta2,delta3,delta4
0063,0026,0026,0035,
0063,0026,0026,0035,
0064,0026,0037,0035,
0064,0028,0034,0035,
0064,0028,0034,0035,
0064,0028,0034,0035,
0064,0020,0037,0035,
0064,0020,0037,0035,
0065,0020,0029,0035,
0065,0022,0029,0035,
0065,0022,0029,0035,
0065,0022,0032,0035,
0066,0025,0032,0034,
0066,0025,0032,0034,
0066,0026,0033,0034,
0065,0020,0035,0035,
0065,0020,0035,0035,
0065,0020,0038,0035,
0066,0024,0036,0036,
0066,0024,0036,0036,
0066,0024,0035,0036,
0069,0029,0031,0040,
0069,0029,0031,0040,
0069,0030,0031,0040,
0071,0029,0033,0039,
0071,0029,0033,0039,
0071,0027,0033,0035,
0063,0024,0033,0033,
0063,0024,0033,0033,
0063,0024,0033,0033,
