delta1,delta2,delta3,delta4
0083,0040,0046,0048,
0083,0040,0046,0048,
0080,0040,0043,0049,
0080,0041,0043,0049,
0080,0041,0043,0049,
0082,0041,0043,0047,
0084,0041,0043,0047,
0084,0041,0043,0047,
0083,0041,0044,0048,
0083,0040,0042,0046,
0083,0040,0042,0046,
0081,0038,0041,0046,
0081,0036,0041,0046,
0081,0036,0041,0046,
0080,0036,0043,0044,
0080,0035,0043,0043,
0080,0035,0043,0043,
0080,0035,0049,0043,
0084,0036,0042,0048,
0084,0036,0042,0048,
0076,0036,0042,0045,
0076,0032,0043,0045,
0076,0032,0043,0045,
0077,0032,0037,0047,
0075,0036,0037,0045,
0075,0036,0037,0045,
0075,0036,0043,0045,
0076,0033,0042,0042,
0076,0033,0042,0042,
0077,0033,0042,0042,
