delta1,delta2,delta3,delta4
0065,0018,0028,0025,
0065,0018,0028,0025,
0064,0018,0028,0028,
0064,0024,0030,0034,
0064,0024,0030,0034,
0060,0023,0031,0032,
0060,0021,0029,0029,
0060,0021,0029,0029,
0064,0021,0027,0029,
0065,0019,0027,0027,
0065,0019,0027,0027,
0065,0019,0029,0027,
0066,0022,0031,0031,
0066,0022,0031,0031,
0067,0022,0029,0031,
0067,0024,0027,0034,
0067,0024,0027,0034,
0064,0024,0027,0034,
0064,0020,0027,0032,
0064,0020,0027,0032,
0064,0020,0027,0032,
0067,0021,0028,0030,
0067,0021,0028,0030,
0068,0024,0028,0030,
0064,0017,0029,0029,
0064,0017,0029,0029,
0064,0017,0028,0029,
0063,0019,0028,0029,
0063,0019,0028,0029,
0063,0019,0028,0029,
