delta1,delta2,delta3,delta4
0077,0023,0037,0035,
0076,0024,0036,0039,
0076,0024,0036,0039,
0076,0029,0032,0039,
0075,0025,0032,0035,
0075,0025,0032,0035,
0074,0025,0034,0035,
0074,0027,0034,0038,
0074,0027,0034,0038,
0077,0027,0033,0039,
0076,0024,0032,0038,
0076,0024,0032,0038,
0076,0024,0032,0038,
0074,0029,0032,0039,
0074,0029,0032,0039,
0074,0025,0033,0039,
0073,0024,0034,0036,
0073,0024,0034,0036,
0072,0023,0033,0035,
0073,0024,0034,0035,
0073,0024,0034,0035,
0073,0024,0033,0035,
0075,0024,0033,0038,
0075,0024,0033,0038,
0074,0024,0033,0038,
0074,0021,0034,0035,
0074,0021,0034,0035,
0074,0021,0034,0035,
0074,0025,0034,0034,
0074,0025,0034,0034,
