delta1,delta2,delta3,delta4
0082,0020,0028,0031,
0082,0020,0028,0031,
0080,0020,0028,0031,
0080,0022,0028,0030,
0080,0022,0028,0030,
0081,0022,0029,0030,
0081,0016,0027,0028,
0081,0016,0027,0028,
0081,0016,0027,0028,
0081,0017,0030,0030,
0081,0017,0030,0030,
0079,0017,0027,0030,
0079,0018,0027,0029,
0079,0018,0027,0029,
0080,0018,0030,0029,
0074,0020,0026,0029,
0074,0020,0026,0029,
0074,0020,0026,0029,
0082,0019,0031,0029,
0082,0019,0031,0029,
0081,0019,0028,0028,
0081,0021,0026,0028,
0081,0021,0026,0028,
0082,0021,0026,0033,
0079,0021,0026,0028,
0079,0021,0026,0028,
0079,0021,0029,0028,
0081,0021,0030,0031,
0081,0021,0030,0031,
0081,0022,0030,0031,
