delta1,delta2,delta3,delta4
0088,0034,0039,0047,
0093,0032,0040,0044,
0093,0031,0043,0043,
0093,0031,0043,0043,
0094,0031,0041,0039,
0101,0032,0041,0039,
0101,0032,0049,0047,
0104,0032,0049,0047,
0103,0032,0049,0047,
0103,0032,0049,0047,
0103,0032,0048,0047,
0114,0034,0048,0049,
0114,0034,0048,0049,
0114,0034,0049,0049,
0130,0039,0047,0053,
0130,0039,0047,0053,
0131,0039,0047,0053,
0132,0043,0051,0058,
0134,0043,0051,0058,
0137,0043,0052,0058,
0137,0039,0053,0058,
0137,0039,0053,0058,
0118,0039,0051,0058,
0118,0035,0051,0052,
0108,0035,0051,0052,
0108,0035,0051,0052,
0110,0038,0051,0054,
0110,0038,0051,0054,
0117,0038,0055,0054,
0129,0047,0048,0062,
