delta1,delta2,delta3,delta4
0062,0023,0033,0038,
0065,0025,0033,0038,
0065,0025,0033,0038,
0065,0025,0041,0038,
0067,0027,0038,0040,
0067,0027,0038,0040,
0067,0027,0037,0041,
0068,0027,0036,0038,
0068,0027,0036,0038,
0066,0027,0036,0038,
0066,0030,0036,0039,
0066,0030,0036,0039,
0065,0030,0036,0039,
0064,0025,0036,0039,
0064,0025,0036,0039,
0064,0025,0036,0039,
0063,0024,0036,0038,
0063,0024,0036,0038,
0063,0024,0036,0038,
0066,0025,0037,0039,
0066,0025,0037,0039,
0066,0025,0037,0039,
0069,0026,0037,0037,
0069,0026,0037,0037,
0070,0026,0039,0037,
0068,0029,0036,0039,
0068,0029,0036,0039,
0068,0029,0036,0039,
0070,0029,0035,0041,
0070,0029,0035,0041,
