delta1,delta2,delta3,delta4
0064,0026,0034,0037,
0069,0028,0036,0042,
0069,0028,0036,0042,
0065,0027,0036,0042,
0065,0027,0036,0035,
0065,0027,0036,0035,
0065,0027,0038,0035,
0063,0025,0038,0037,
0063,0025,0038,0037,
0063,0025,0034,0037,
0066,0025,0034,0038,
0066,0025,0034,0038,
0066,0025,0036,0038,
0068,0028,0035,0039,
0068,0028,0035,0039,
0068,0031,0035,0040,
0068,0025,0038,0041,
0068,0025,0038,0041,
0070,0025,0036,0041,
0066,0027,0036,0035,
0066,0027,0036,0035,
0066,0027,0037,0035,
0067,0025,0039,0038,
0067,0024,0039,0038,
0069,0024,0037,0038,
0070,0026,0037,0041,
0070,0026,0037,0041,
0070,0026,0040,0040,
0071,0029,0038,0040,
0071,0029,0038,0040,
