delta1,delta2,delta3,delta4
0067,0027,0036,0036,
0068,0030,0035,0039,
0068,0030,0035,0039,
0069,0030,0035,0041,
0069,0025,0036,0035,
0069,0025,0036,0035,
0069,0025,0036,0035,
0071,0031,0038,0042,
0071,0031,0038,0042,
0074,0031,0037,0042,
0068,0025,0037,0039,
0068,0025,0037,0039,
0068,0025,0038,0039,
0069,0029,0037,0041,
0069,0029,0037,0041,
0069,0027,0037,0041,
0070,0027,0037,0040,
0070,0027,0037,0040,
0069,0029,0036,0040,
0069,0033,0036,0042,
0069,0033,0036,0042,
0073,0033,0038,0042,
0070,0026,0040,0041,
0070,0026,0040,0041,
0070,0026,0034,0041,
0068,0029,0034,0039,
0068,0029,0034,0039,
0068,0029,0037,0039,
0071,0028,0037,0042,
0071,0028,0037,0042,
