delta1,delta2,delta3,delta4
0076,0038,0044,0044,
0076,0038,0044,0044,
0076,0038,0046,0044,
0077,0036,0046,0048,
0077,0034,0046,0048,
0077,0034,0047,0048,
0081,0038,0042,0053,
0081,0038,0042,0053,
0081,0038,0042,0053,
0086,0039,0047,0051,
0086,0039,0047,0051,
0087,0039,0047,0051,
0094,0041,0049,0053,
0094,0041,0049,0053,
0096,0041,0054,0053,
0093,0040,0052,0054,
0093,0040,0052,0054,
0093,0040,0052,0054,
0101,0042,0054,0054,
0101,0042,0054,0054,
0103,0042,0054,0054,
0096,0042,0054,0054,
0096,0042,0054,0054,
0096,0042,0050,0054,
0100,0042,0050,0052,
0100,0042,0055,0052,
0100,0042,0055,0052,
0091,0045,0056,0055,
0091,0045,0056,0055,
0091,0044,0054,0055,
