delta1,delta2,delta3,delta4
0082,0020,0030,0031,
0083,0020,0030,0031,
0083,0020,0030,0031,
0082,0019,0029,0030,
0080,0019,0030,0030,
0078,0018,0026,0032,
0078,0018,0026,0032,
0078,0018,0026,0032,
0074,0018,0029,0028,
0074,0018,0029,0028,
0074,0018,0029,0028,
0075,0016,0028,0026,
0075,0016,0028,0026,
0075,0016,0028,0026,
0074,0018,0026,0028,
0074,0018,0026,0028,
0074,0018,0026,0028,
0081,0018,0027,0032,
0081,0018,0027,0032,
0082,0018,0032,0032,
0084,0017,0032,0029,
0084,0017,0032,0029,
0084,0017,0025,0029,
0084,0020,0025,0029,
0084,0020,0025,0029,
0084,0020,0031,0029,
0085,0020,0030,0030,
0085,0020,0030,0030,
0084,0020,0027,0030,
0083,0020,0027,0031,
