delta1,delta2,delta3,delta4
0065,0021,0028,0033,
0065,0017,0028,0028,
0065,0017,0028,0028,
0061,0017,0031,0028,
0061,0016,0031,0029,
0061,0016,0031,0029,
0061,0016,0027,0029,
0060,0021,0027,0028,
0060,0021,0027,0028,
0060,0021,0027,0028,
0066,0020,0027,0031,
0066,0020,0027,0031,
0066,0020,0027,0031,
0067,0023,0026,0034,
0067,0023,0026,0034,
0066,0025,0026,0034,
0065,0020,0029,0031,
0065,0020,0029,0031,
0065,0020,0030,0031,
0064,0019,0030,0025,
0064,0019,0030,0025,
0064,0019,0030,0025,
0064,0024,0028,0031,
0064,0024,0028,0031,
0066,0024,0028,0032,
0063,0018,0029,0028,
0063,0018,0029,0028,
0063,0018,0028,0028,
0060,0019,0028,0027,
0060,0019,0028,0027,
