delta1,delta2,delta3,delta4
0065,0024,0029,0034,
0065,0024,0029,0034,
0068,0020,0029,0032,
0065,0020,0027,0032,
0065,0020,0027,0032,
0065,0026,0027,0032,
0063,0019,0030,0029,
0063,0019,0030,0029,
0063,0019,0028,0029,
0062,0017,0028,0031,
0062,0019,0028,0031,
0062,0019,0030,0031,
0064,0019,0032,0031,
0064,0018,0032,0031,
0064,0018,0033,0031,
0064,0021,0029,0032,
0064,0021,0029,0032,
0064,0021,0027,0032,
0062,0018,0027,0029,
0062,0018,0027,0029,
0062,0018,0028,0029,
0064,0021,0028,0033,
0064,0021,0028,0033,
0064,0021,0027,0033,
0063,0018,0027,0029,
0063,0018,0027,0029,
0063,0018,0029,0029,
0065,0020,0031,0029,
0065,0020,0031,0029,
0065,0020,0027,0029,
