delta1,delta2,delta3,delta4
0097,0032,0045,0045,
0094,0033,0044,0047,
0094,0033,0044,0047,
0094,0033,0043,0047,
0092,0034,0042,0044,
0092,0034,0042,0044,
0092,0034,0042,0044,
0094,0035,0044,0043,
0094,0035,0044,0043,
0096,0035,0043,0043,
0096,0033,0042,0045,
0096,0031,0042,0045,
0096,0031,0042,0045,
0096,0035,0042,0043,
0096,0035,0042,0043,
0097,0035,0042,0043,
0099,0038,0047,0046,
0099,0038,0047,0046,
0099,0038,0047,0046,
0099,0037,0047,0047,
0099,0037,0047,0047,
0099,0037,0045,0049,
0103,0034,0044,0046,
0103,0034,0044,0046,
0102,0034,0044,0046,
0093,0034,0044,0046,
0093,0034,0044,0046,
0093,0034,0044,0046,
0098,0035,0045,0046,
0098,0035,0045,0046,
