delta1,delta2,delta3,delta4
0077,0024,0034,0039,
0076,0023,0033,0038,
0076,0026,0032,0038,
0073,0021,0032,0036,
0073,0021,0032,0036,
0073,0021,0032,0036,
0073,0021,0034,0034,
0073,0021,0034,0034,
0073,0021,0028,0034,
0070,0020,0028,0033,
0070,0020,0028,0033,
0070,0020,0031,0033,
0070,0023,0031,0026,
0070,0023,0031,0026,
0070,0023,0030,0026,
0070,0023,0029,0031,
0070,0023,0029,0031,
0070,0022,0029,0031,
0074,0022,0030,0037,
0074,0022,0030,0037,
0073,0021,0030,0036,
0072,0021,0033,0036,
0072,0021,0033,0036,
0072,0022,0033,0036,
0072,0024,0036,0031,
0072,0024,0036,0031,
0072,0024,0033,0031,
0073,0023,0033,0035,
0073,0023,0033,0035,
0073,0023,0034,0035,
