delta1,delta2,delta3,delta4
0066,0021,0036,0037,
0064,0021,0036,0037,
0064,0023,0037,0036,
0064,0023,0037,0036,
0067,0023,0036,0036,
0067,0030,0036,0041,
0067,0030,0036,0041,
0067,0030,0036,0038,
0066,0025,0036,0038,
0066,0025,0036,0038,
0066,0025,0037,0038,
0067,0031,0036,0040,
0067,0031,0036,0040,
0068,0031,0036,0040,
0064,0030,0035,0040,
0064,0030,0035,0040,
0064,0030,0034,0040,
0064,0027,0034,0038,
0064,0027,0034,0038,
0064,0027,0034,0038,
0065,0026,0038,0039,
0065,0026,0038,0039,
0065,0026,0035,0039,
0064,0024,0035,0035,
0064,0024,0035,0035,
0064,0024,0037,0035,
0065,0029,0037,0038,
0065,0029,0037,0038,
0065,0026,0036,0038,
0064,0026,0034,0037,
