delta1,delta2,delta3,delta4
0075,0017,0026,0030,
0081,0023,0026,0029,
0081,0023,0026,0029,
0081,0022,0026,0029,
0079,0017,0029,0029,
0079,0017,0029,0029,
0079,0017,0029,0029,
0083,0019,0030,0031,
0083,0019,0030,0031,
0082,0019,0030,0031,
0080,0017,0023,0029,
0080,0017,0023,0029,
0080,0017,0023,0022,
0077,0017,0027,0022,
0077,0017,0027,0022,
0077,0017,0030,0030,
0082,0019,0030,0031,
0082,0019,0030,0031,
0082,0019,0031,0031,
0083,0019,0028,0032,
0083,0019,0028,0032,
0083,0019,0028,0032,
0084,0022,0027,0032,
0084,0022,0027,0032,
0083,0023,0027,0032,
0081,0017,0030,0031,
0081,0017,0030,0031,
0081,0017,0034,0031,
0086,0019,0032,0029,
0086,0019,0032,0029,
