delta1,delta2,delta3,delta4
0069,0019,0032,0028,
0069,0019,0015,0028,
0066,0021,0015,0028,
0066,0021,0018,0028,
0066,0021,0030,0028,
0069,0022,0032,0028,
0069,0022,0032,0028,
0065,0022,0028,0028,
0065,0021,0028,0034,
0065,0021,0028,0034,
0067,0021,0028,0032,
0070,0023,0028,0031,
0070,0023,0028,0031,
0071,0023,0027,0031,
0069,0017,0027,0029,
0069,0017,0027,0029,
0066,0017,0031,0029,
0066,0024,0028,0034,
0066,0024,0028,0034,
0070,0024,0028,0034,
0066,0021,0030,0032,
0066,0021,0030,0032,
0066,0021,0030,0032,
0068,0020,0035,0032,
0068,0020,0035,0032,
0068,0020,0031,0032,
0073,0024,0030,0033,
0073,0024,0030,0033,
0073,0027,0030,0033,
0072,0020,0030,0027,
