delta1,delta2,delta3,delta4
0080,0029,0042,0049,
0080,0029,0042,0049,
0080,0041,0042,0048,
0078,0035,0045,0047,
0078,0035,0045,0047,
0078,0035,0044,0047,
0080,0037,0044,0045,
0080,0037,0044,0045,
0078,0038,0044,0045,
0075,0034,0043,0043,
0075,0034,0043,0043,
0075,0034,0043,0043,
0078,0033,0042,0045,
0078,0033,0042,0045,
0076,0033,0041,0044,
0076,0036,0041,0044,
0076,0036,0041,0044,
0075,0037,0043,0049,
0075,0035,0043,0046,
0075,0035,0043,0046,
0078,0035,0043,0046,
0075,0035,0043,0044,
0075,0035,0043,0044,
0075,0035,0045,0044,
0078,0036,0042,0048,
0078,0036,0042,0048,
0079,0036,0042,0048,
0079,0034,0042,0047,
0078,0033,0041,0046,
0078,0033,0040,0046,
