delta1,delta2,delta3,delta4
0083,0028,0045,0043,
0083,0028,0045,0043,
0084,0028,0039,0043,
0085,0034,0039,0046,
0085,0034,0039,0046,
0084,0034,0044,0046,
0081,0033,0043,0044,
0081,0033,0043,0044,
0080,0033,0043,0044,
0080,0036,0043,0048,
0080,0036,0043,0048,
0083,0036,0041,0047,
0083,0032,0041,0044,
0083,0032,0041,0044,
0084,0032,0044,0044,
0085,0033,0043,0045,
0085,0033,0043,0045,
0085,0033,0043,0045,
0083,0034,0045,0044,
0083,0034,0045,0044,
0083,0034,0042,0044,
0084,0034,0042,0044,
0084,0034,0042,0044,
0084,0033,0042,0044,
0084,0033,0043,0044,
0084,0033,0043,0044,
0084,0035,0042,0044,
0085,0032,0042,0044,
0085,0032,0042,0044,
0085,0032,0046,0044,
