delta1,delta2,delta3,delta4
0086,0027,0038,0039,
0086,0027,0038,0039,
0086,0027,0037,0039,
0085,0030,0037,0041,
0085,0030,0037,0041,
0085,0030,0037,0041,
0086,0028,0037,0041,
0086,0028,0037,0041,
0087,0028,0038,0041,
0086,0030,0033,0042,
0086,0030,0033,0042,
0085,0030,0033,0042,
0078,0027,0038,0040,
0078,0027,0038,0040,
0078,0027,0037,0040,
0082,0030,0036,0040,
0082,0030,0036,0040,
0082,0029,0034,0041,
0079,0029,0034,0037,
0079,0029,0034,0037,
0079,0029,0035,0037,
0082,0028,0035,0039,
0082,0028,0035,0039,
0084,0028,0037,0039,
0079,0027,0037,0037,
0079,0027,0037,0037,
0078,0027,0037,0037,
0077,0028,0038,0035,
0077,0028,0038,0035,
0077,0028,0037,0035,
