delta1,delta2,delta3,delta4
0072,0031,0042,0044,
0075,0033,0042,0043,
0075,0033,0042,0043,
0075,0033,0042,0043,
0072,0033,0042,0040,
0072,0033,0042,0040,
0072,0033,0042,0040,
0074,0034,0045,0042,
0074,0034,0045,0042,
0074,0034,0045,0042,
0082,0036,0045,0045,
0082,0036,0045,0045,
0079,0033,0043,0045,
0079,0033,0043,0045,
0079,0033,0043,0045,
0080,0035,0045,0045,
0083,0035,0042,0048,
0083,0035,0042,0048,
0083,0035,0042,0048,
0082,0036,0044,0045,
0082,0036,0044,0045,
0082,0036,0043,0045,
0079,0033,0043,0046,
0079,0034,0043,0046,
0079,0034,0044,0046,
0081,0034,0043,0046,
0081,0033,0043,0046,
0081,0033,0043,0046,
0083,0035,0045,0045,
0083,0035,0045,0045,
