delta1,delta2,delta3,delta4
0070,0024,0031,0033,
0069,0020,0029,0028,
0069,0020,0029,0028,
0069,0020,0028,0028,
0072,0023,0028,0032,
0072,0023,0028,0032,
0070,0023,0030,0032,
0069,0022,0030,0031,
0069,0022,0030,0031,
0069,0022,0028,0031,
0072,0021,0028,0028,
0072,0021,0028,0028,
0070,0021,0028,0028,
0069,0020,0028,0033,
0069,0020,0028,0033,
0069,0020,0030,0031,
0069,0021,0030,0031,
0069,0021,0030,0031,
0069,0021,0027,0031,
0069,0018,0027,0033,
0069,0018,0027,0033,
0069,0018,0033,0035,
0076,0024,0030,0035,
0076,0024,0030,0035,
0075,0026,0030,0035,
0075,0021,0029,0035,
0075,0021,0029,0035,
0076,0021,0029,0035,
0075,0023,0028,0031,
0075,0023,0028,0031,
