delta1,delta2,delta3,delta4
0081,0017,0027,0030,
0080,0016,0027,0027,
0080,0016,0027,0027,
0080,0016,0026,0027,
0080,0017,0026,0024,
0080,0017,0026,0024,
0080,0017,0026,0024,
0080,0019,0026,0029,
0080,0019,0026,0029,
0080,0019,0025,0029,
0080,0015,0025,0028,
0080,0015,0025,0028,
0080,0015,0030,0028,
0084,0016,0026,0030,
0083,0015,0025,0029,
0083,0015,0025,0029,
0080,0015,0027,0026,
0080,0015,0027,0026,
0080,0015,0029,0026,
0081,0015,0025,0028,
0081,0015,0025,0028,
0080,0015,0025,0028,
0077,0017,0029,0026,
0077,0017,0029,0026,
0077,0017,0025,0026,
0078,0017,0025,0026,
0078,0017,0025,0026,
0078,0017,0025,0026,
0079,0014,0028,0026,
0079,0014,0028,0026,
