delta1,delta2,delta3,delta4
0075,0018,0027,0031,
0075,0018,0027,0031,
0074,0019,0029,0031,
0072,0018,0026,0031,
0072,0018,0026,0031,
0072,0018,0026,0031,
0072,0022,0027,0032,
0072,0022,0027,0032,
0073,0022,0028,0029,
0069,0018,0028,0029,
0069,0018,0028,0029,
0069,0018,0028,0029,
0074,0022,0028,0033,
0074,0022,0028,0033,
0077,0022,0028,0033,
0075,0022,0028,0033,
0075,0022,0028,0033,
0075,0022,0028,0026,
0077,0022,0030,0026,
0077,0022,0030,0026,
0077,0022,0030,0032,
0075,0024,0028,0032,
0075,0024,0028,0032,
0075,0022,0028,0034,
0076,0022,0030,0033,
0076,0022,0030,0033,
0076,0023,0030,0033,
0075,0023,0030,0031,
0075,0023,0030,0031,
0075,0023,0031,0031,
