delta1,delta2,delta3,delta4
0090,0040,0050,0054,
0095,0043,0050,0055,
0095,0043,0050,0055,
0095,0043,0055,0055,
0095,0045,0053,0055,
0095,0045,0053,0055,
0098,0044,0052,0055,
0095,0044,0052,0054,
0095,0044,0052,0054,
0093,0044,0054,0054,
0092,0044,0048,0053,
0092,0044,0048,0053,
0092,0037,0048,0053,
0092,0037,0050,0055,
0092,0035,0050,0055,
0088,0042,0048,0055,
0088,0043,0048,0053,
0088,0043,0048,0053,
0083,0042,0049,0053,
0081,0041,0046,0053,
0081,0041,0046,0053,
0081,0040,0046,0053,
0083,0040,0046,0051,
0083,0040,0046,0051,
0084,0040,0046,0051,
0084,0039,0046,0051,
0084,0039,0046,0051,
0087,0039,0046,0051,
0088,0040,0046,0053,
0088,0040,0046,0053,
