delta1,delta2,delta3,delta4
0068,0024,0030,0031,
0068,0021,0030,0031,
0068,0021,0031,0031,
0069,0021,0029,0031,
0069,0021,0029,0031,
0069,0021,0029,0031,
0066,0020,0033,0030,
0066,0020,0033,0030,
0066,0020,0034,0030,
0069,0022,0029,0034,
0069,0022,0029,0034,
0070,0024,0029,0034,
0070,0023,0029,0033,
0070,0023,0029,0033,
0068,0023,0031,0018,
0068,0023,0029,0018,
0068,0023,0029,0018,
0069,0023,0029,0029,
0071,0024,0031,0036,
0071,0024,0031,0036,
0072,0023,0031,0036,
0071,0019,0031,0033,
0071,0019,0031,0033,
0070,0019,0031,0033,
0068,0020,0035,0029,
0068,0020,0035,0029,
0068,0020,0031,0029,
0070,0024,0031,0035,
0070,0024,0031,0035,
0071,0024,0030,0035,
