delta1,delta2,delta3,delta4
0067,0024,0032,0034,
0068,0030,0032,0039,
0068,0030,0032,0039,
0068,0030,0033,0036,
0065,0022,0033,0036,
0065,0022,0033,0036,
0065,0022,0033,0036,
0065,0026,0033,0039,
0065,0026,0033,0039,
0065,0027,0033,0039,
0065,0022,0035,0035,
0065,0022,0035,0035,
0065,0022,0035,0035,
0067,0028,0035,0037,
0067,0028,0035,0037,
0065,0028,0033,0040,
0065,0026,0033,0037,
0065,0026,0033,0037,
0065,0026,0033,0037,
0062,0023,0034,0035,
0062,0023,0034,0035,
0062,0023,0034,0035,
0067,0030,0034,0036,
0067,0030,0034,0036,
0065,0030,0035,0038,
0064,0026,0032,0035,
0064,0026,0032,0035,
0064,0026,0032,0035,
0069,0026,0032,0037,
0069,0026,0032,0037,
