delta1,delta2,delta3,delta4
0074,0027,0034,0036,
0074,0027,0034,0036,
0071,0027,0035,0036,
0071,0026,0035,0038,
0071,0026,0035,0038,
0073,0026,0035,0038,
0070,0021,0037,0037,
0070,0021,0037,0037,
0070,0021,0034,0037,
0076,0024,0034,0038,
0076,0024,0034,0038,
0076,0029,0034,0038,
0072,0022,0035,0035,
0072,0022,0035,0035,
0072,0022,0035,0035,
0070,0027,0034,0036,
0070,0027,0034,0036,
0070,0027,0034,0036,
0070,0020,0034,0035,
0070,0021,0034,0035,
0070,0021,0034,0035,
0073,0028,0033,0037,
0073,0028,0033,0037,
0075,0026,0033,0037,
0070,0025,0034,0034,
0070,0025,0034,0034,
0070,0025,0034,0034,
0072,0025,0034,0038,
0072,0025,0034,0038,
0072,0025,0037,0038,
