delta1,delta2,delta3,delta4
0077,0028,0033,0035,
0077,0028,0033,0035,
0077,0028,0033,0035,
0078,0023,0038,0034,
0078,0023,0038,0034,
0078,0023,0034,0034,
0076,0025,0033,0037,
0076,0025,0033,0037,
0076,0025,0033,0037,
0080,0029,0033,0039,
0080,0029,0033,0039,
0075,0024,0035,0040,
0075,0024,0035,0039,
0075,0024,0035,0039,
0081,0029,0036,0039,
0080,0027,0034,0039,
0080,0027,0034,0039,
0080,0027,0033,0039,
0076,0024,0033,0034,
0076,0024,0033,0034,
0076,0024,0033,0034,
0078,0024,0033,0038,
0078,0024,0033,0038,
0076,0024,0034,0035,
0076,0024,0034,0035,
0076,0024,0034,0035,
0080,0024,0035,0038,
0079,0029,0038,0037,
0079,0029,0038,0037,
0079,0030,0035,0037,
