delta1,delta2,delta3,delta4
0143,0038,0056,0052,
0143,0038,0052,0052,
0147,0040,0052,0054,
0147,0040,0052,0054,
0145,0040,0054,0054,
0145,0045,0054,0057,
0145,0045,0054,0057,
0146,0045,0052,0051,
0146,0042,0052,0051,
0146,0042,0052,0051,
0143,0042,0052,0057,
0143,0038,0053,0053,
0143,0038,0053,0053,
0144,0038,0052,0053,
0151,0042,0052,0056,
0151,0042,0052,0056,
0148,0042,0054,0056,
0148,0040,0055,0056,
0148,0040,0055,0056,
0149,0040,0055,0057,
0157,0045,0053,0057,
0157,0045,0053,0057,
0154,0046,0052,0060,
0154,0042,0052,0056,
0154,0042,0052,0056,
0151,0042,0053,0056,
0150,0038,0053,0055,
0150,0038,0053,0055,
0149,0038,0053,0055,
0148,0043,0053,0056,
