delta1,delta2,delta3,delta4
0066,0018,0028,0030,
0066,0018,0028,0030,
0066,0018,0030,0030,
0069,0018,0030,0031,
0069,0018,0030,0031,
0069,0018,0031,0031,
0068,0018,0031,0031,
0068,0018,0031,0031,
0068,0018,0031,0031,
0066,0021,0028,0031,
0066,0021,0028,0031,
0066,0021,0027,0031,
0069,0017,0027,0028,
0069,0017,0027,0028,
0069,0017,0031,0028,
0069,0017,0030,0029,
0069,0017,0030,0029,
0071,0017,0030,0029,
0070,0017,0031,0031,
0070,0017,0031,0031,
0070,0017,0030,0031,
0071,0022,0030,0030,
0071,0022,0030,0030,
0071,0022,0029,0030,
0071,0023,0029,0032,
0071,0023,0029,0032,
0074,0023,0029,0032,
0075,0024,0030,0036,
0075,0024,0030,0036,
0073,0024,0030,0035,
