delta1,delta2,delta3,delta4
0146,0037,0054,0056,
0148,0039,0056,0053,
0148,0039,0056,0053,
0144,0039,0052,0053,
0144,0042,0051,0056,
0144,0042,0051,0056,
0146,0046,0051,0055,
0146,0038,0053,0051,
0146,0038,0053,0051,
0145,0038,0053,0051,
0141,0039,0053,0052,
0141,0039,0053,0052,
0141,0039,0053,0052,
0140,0042,0051,0053,
0140,0042,0051,0053,
0137,0044,0051,0053,
0137,0040,0051,0053,
0137,0040,0051,0053,
0140,0040,0051,0053,
0144,0040,0053,0053,
0144,0040,0053,0053,
0144,0040,0054,0053,
0145,0037,0054,0055,
0145,0037,0054,0055,
0142,0037,0054,0055,
0142,0045,0050,0056,
0142,0045,0050,0056,
0143,0043,0050,0056,
0150,0043,0050,0059,
0150,0043,0050,0059,
