delta1,delta2,delta3,delta4
0067,0038,0042,0046,
0075,0039,0042,0046,
0074,0036,0045,0045,
0074,0036,0045,0045,
0074,0036,0044,0045,
0073,0036,0044,0049,
0073,0036,0044,0049,
0073,0036,0046,0049,
0075,0038,0047,0049,
0075,0038,0047,0049,
0076,0038,0047,0046,
0072,0033,0045,0046,
0072,0033,0045,0046,
0072,0033,0045,0047,
0073,0035,0044,0046,
0073,0035,0044,0046,
0073,0035,0043,0046,
0073,0034,0043,0044,
0073,0034,0043,0044,
0073,0034,0044,0044,
0072,0038,0044,0047,
0072,0038,0044,0047,
0072,0038,0044,0049,
0071,0031,0044,0044,
0071,0031,0044,0044,
0071,0031,0043,0044,
0071,0034,0043,0045,
0071,0034,0043,0045,
0071,0034,0045,0045,
0066,0033,0045,0042,
