delta1,delta2,delta3,delta4
0058,0018,0031,0026,
0058,0021,0026,0031,
0058,0021,0026,0031,
0061,0021,0026,0031,
0061,0019,0028,0028,
0061,0019,0028,0028,
0061,0019,0028,0028,
0061,0020,0028,0028,
0061,0020,0028,0028,
0061,0020,0032,0028,
0061,0020,0028,0029,
0061,0020,0028,0029,
0061,0020,0028,0029,
0060,0019,0030,0029,
0060,0019,0030,0029,
0060,0019,0028,0029,
0060,0018,0028,0028,
0060,0018,0028,0028,
0060,0018,0029,0028,
0062,0021,0027,0029,
0062,0021,0027,0029,
0062,0021,0027,0029,
0062,0024,0030,0032,
0062,0024,0030,0032,
0064,0024,0029,0033,
0063,0020,0026,0031,
0063,0020,0026,0031,
0063,0020,0026,0031,
0067,0022,0030,0032,
0067,0022,0030,0032,
