delta1,delta2,delta3,delta4
0068,0039,0039,0044,
0068,0039,0039,0044,
0068,0039,0044,0044,
0071,0040,0044,0049,
0071,0040,0044,0049,
0067,0036,0044,0049,
0067,0036,0042,0048,
0067,0036,0042,0048,
0068,0038,0042,0048,
0065,0036,0045,0041,
0065,0036,0045,0041,
0065,0036,0042,0041,
0066,0034,0042,0043,
0066,0034,0042,0043,
0066,0034,0046,0043,
0069,0035,0044,0044,
0069,0035,0044,0044,
0069,0035,0044,0044,
0076,0036,0045,0045,
0076,0036,0045,0045,
0076,0036,0045,0045,
0075,0036,0045,0049,
0075,0036,0045,0049,
0075,0036,0046,0049,
0081,0038,0048,0051,
0081,0038,0048,0051,
0078,0038,0047,0051,
0078,0036,0047,0046,
0078,0036,0047,0046,
0078,0036,0048,0046,
