delta1,delta2,delta3,delta4
0088,0033,0045,0045,
0088,0033,0045,0045,
0088,0033,0045,0045,
0086,0034,0044,0043,
0086,0034,0044,0043,
0085,0034,0042,0043,
0085,0032,0042,0046,
0085,0032,0042,0046,
0086,0032,0042,0045,
0080,0036,0042,0044,
0080,0036,0042,0044,
0080,0036,0041,0044,
0085,0032,0041,0039,
0085,0032,0041,0039,
0085,0032,0041,0039,
0085,0034,0041,0044,
0085,0034,0041,0044,
0086,0034,0045,0044,
0087,0033,0045,0045,
0087,0033,0045,0045,
0087,0033,0046,0045,
0087,0037,0044,0048,
0087,0037,0044,0048,
0085,0037,0043,0048,
0085,0034,0043,0040,
0085,0034,0043,0040,
0085,0034,0045,0040,
0086,0030,0046,0045,
0086,0030,0046,0045,
0083,0030,0042,0045,
