delta1,delta2,delta3,delta4
0067,0028,0035,0040,
0067,0028,0035,0040,
0070,0024,0037,0039,
0070,0024,0037,0039,
0069,0024,0036,0039,
0065,0030,0032,0034,
0065,0030,0032,0034,
0065,0029,0032,0034,
0068,0026,0035,0038,
0068,0026,0035,0038,
0068,0026,0035,0038,
0071,0028,0035,0038,
0071,0028,0035,0038,
0072,0028,0037,0038,
0070,0026,0038,0037,
0070,0026,0038,0037,
0070,0026,0032,0037,
0070,0031,0032,0043,
0070,0031,0032,0043,
0070,0030,0033,0042,
0068,0026,0036,0034,
0068,0026,0036,0034,
0068,0026,0036,0034,
0068,0025,0041,0038,
0068,0025,0041,0038,
0068,0025,0035,0038,
0068,0025,0035,0037,
0068,0025,0035,0037,
0068,0025,0037,0037,
0068,0026,0037,0041,
