delta1,delta2,delta3,delta4
0079,0033,0039,0044,
0078,0033,0039,0044,
0078,0033,0041,0040,
0078,0033,0041,0040,
0080,0033,0043,0040,
0080,0033,0042,0045,
0080,0033,0042,0045,
0081,0032,0042,0045,
0078,0032,0042,0042,
0078,0032,0042,0042,
0078,0033,0042,0042,
0078,0030,0043,0039,
0078,0030,0043,0039,
0077,0030,0044,0039,
0077,0031,0040,0043,
0077,0031,0040,0043,
0077,0031,0040,0043,
0077,0030,0038,0044,
0077,0028,0038,0044,
0079,0028,0038,0044,
0081,0034,0041,0044,
0081,0034,0041,0044,
0081,0034,0040,0044,
0079,0032,0040,0043,
0079,0032,0040,0043,
0079,0032,0043,0043,
0080,0036,0041,0043,
0080,0036,0041,0043,
0080,0036,0041,0043,
0084,0036,0040,0047,
