delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,0000,0000,0000,0001,0000,0000
0000,0001,0000,0000,0001,-001,0001,-001,0001
0000,0001,-001,0002,0000,0003,0002,-001,0001
0000,0000,-001,0002,0000,0001,0000,-001,0001
0000,0001,-002,0001,0000,0002,0001,-001,0000
0000,0001,0000,0001,0001,0001,0000,-001,0000
0000,0001,0000,0002,0001,0002,0001,-001,0000
0000,0002,0000,0002,0000,0001,0002,-001,0000
0000,0000,0000,0000,0000,0001,0002,-001,0000
0000,0001,0000,0000,0000,0001,0002,-001,0000
0000,0000,0000,-001,0001,-001,0001,-001,0000
0000,0001,0001,0001,0001,0000,0002,-001,0000
0001,0000,0001,0001,0000,0000,0002,-001,0000
0001,0000,0001,0001,-001,0003,0002,-001,-001
0001,0000,-001,0001,-001,0003,0000,-001,-001
0000,0001,-001,0001,-001,0002,0000,-001,-001
0000,0001,-001,0001,-001,0001,0002,0000,0001
0000,0002,0001,0000,-001,0001,0002,0000,0001
0000,0001,0000,0000,-002,0001,0002,0000,0001
-001,0000,0000,0000,0000,0001,0000,-001,0000
0000,0000,0000,0000,0000,0001,0000,-001,0000
0000,0000,0003,-001,0000,0003,0002,-001,0000
0000,0001,0003,0002,-001,0004,0002,0000,0000
0000,-001,0001,-002,-001,0004,-001,-001,0000
0000,-001,-002,0001,-001,0003,-001,-001,0000
0000,-001,-002,0001,-001,0002,-001,-001,0000
0001,-001,-001,0001,-001,0002,0000,-001,0000
0001,0001,0001,0000,0000,0002,0000,-001,0000
0001,-001,0001,-001,0000,-004,-001,-001,0001
0000,-001,-001,-001,-001,-002,-001,0000,0001
0000,-001,-001,-001,-001,-002,0001,0000,0001
0000,-001,0001,-001,-001,-002,0001,-001,0000
-001,0000,0001,0000,0002,-001,0001,-001,0000
-001,0001,0001,0000,-001,-001,-003,-001,0000
-001,0001,-001,0000,0000,-001,-004,-002,0000
-001,0000,-001,0001,0000,0003,-004,-002,0000
-001,0000,-001,0001,0000,0006,-002,-002,0000
-001,0001,-001,0001,0000,0006,0001,-001,0000
-001,0002,-001,0001,0000,-001,0001,-001,0000
-001,0001,0002,0000,0000,-001,0001,-001,0000
0000,0001,0002,-001,-003,-003,0000,0000,0001
0000,0001,0000,-001,-003,-002,0000,0000,0001
0000,0001,0000,0001,0000,-002,0000,0000,0001
0000,0002,0001,0001,0000,-002,0000,-001,0000
0001,0001,0001,0001,0000,-002,-001,-001,0000
0001,0001,-002,0000,-001,-002,-001,-002,-001
0001,-001,-002,0000,-001,-001,-001,-001,0000
0000,0001,-001,0000,-001,0000,0002,-001,0000
0000,0003,0000,0000,-001,0000,0000,-001,0000
0000,0003,0000,0000,-001,0001,0000,-001,0001
