delta1,delta2,delta3,delta4
00002,00003,00001,00001
-0001,00001,-0001,00002
00000,00000,00000,00004
-0002,00001,00001,00000
-0004,-0001,00000,00003
00004,00001,00000,00001
00001,00003,-0001,00002
00004,00003,00000,00000
00004,00002,00003,00002
00005,00004,00001,00003
00010,00004,00002,00005
00012,00006,00003,00007
00015,00013,00006,00013
00021,00015,00008,00021
00025,00015,00008,00026
00027,00015,00008,00030
00025,00015,00008,00032
00023,00015,00008,00038
00026,00015,00008,00039
00023,00022,00022,00042
00023,00021,00025,00042
00023,00023,00028,00042
00023,00022,00029,00042
00023,00020,00028,00042
00023,00020,00032,00042
00023,00022,00032,00042
00023,00019,00032,00042
00019,00016,00025,00031
00016,00016,00022,00032
00013,00024,00019,00032
00015,00019,00019,00032
00012,00019,00019,00032
00014,00019,00019,00032
00012,00019,00019,00032
00014,00019,00019,00032
00013,00016,00020,00025
00011,00014,00017,00020
00012,00012,00014,00016
00012,00012,00012,00016
00012,00012,00014,00016
00012,00012,00011,00016
00012,00012,00010,00016
00012,00012,00009,00016
00007,00008,00009,00013
00007,00008,00009,00009
00007,00008,00009,00009
00007,00008,00009,00011
00007,00008,00009,00011
00007,00008,00009,00013
00005,00006,00005,00007
00002,00007,00006,00007
00004,00002,00005,00005
00003,00005,00003,00005
00002,00004,00003,00005
-0001,00002,00002,00003
