delta1,delta2,delta3,delta4
-0001,00000,00000,00001
00000,-0001,00000,00001
-0001,00001,-0001,00002
-0001,00001,00000,00002
00001,00000,00002,00003
00002,00003,00000,00002
00003,00001,00002,00003
00014,00006,00004,00004
00011,00007,00005,00010
00010,00010,00011,00018
00012,00017,00012,00008
00014,00013,00013,00017
00015,00014,00014,00020
00015,00014,00014,00020
00019,00017,00015,00023
00019,00017,00015,00024
00019,00017,00015,00026
00019,00017,00015,00025
00019,00017,00015,00025
00019,00017,00015,00027
00017,00015,00021,00025
00017,00015,00020,00025
00012,00013,00017,00025
00010,00012,00018,00025
00009,00009,00010,00014
00009,00009,00010,00015
00009,00009,00010,00014
00009,00009,00010,00013
00009,00009,00010,00014
00009,00009,00010,00013
00007,00005,00007,00010
00003,00006,00007,00009
00002,00001,00008,00009
00002,-0002,00001,00005
00002,00004,00002,00003
00000,00003,00001,00002
00000,00003,00002,00004
-0001,00005,00000,00002
00001,00002,00000,00001
-0001,00000,00001,00002
-0003,00003,-0001,00001
00000,00014,-0003,00002
00001,00001,00000,00003
-0001,00000,00003,-0001
00000,00000,00000,00000
-0001,00003,-0002,00000
00000,-0001,00000,00001
-0001,00001,00001,00000
-0002,00001,-0001,00002
00000,00002,00001,00001
-0001,00000,00001,00001
-0001,00000,-0001,00002
00000,00001,-0001,00000
00000,00002,00000,00002
-0001,00000,00000,00003
