delta1,delta2,delta3,delta4
00001,00002,-0001,00000
00001,00000,-0002,00000
00001,-0001,00000,00001
-0001,00002,00001,00002
00003,00000,00002,00002
00003,00001,00000,00001
00002,00002,00000,00001
00006,00004,00000,00002
00008,00006,00001,00004
00015,00006,00004,00008
00012,00009,00008,00013
00015,00012,00010,00017
00018,00010,00011,00020
00018,00010,00011,00021
00018,00010,00011,00024
00018,00010,00011,00023
00018,00010,00011,00022
00018,00010,00011,00022
00012,00014,00017,00014
00012,00014,00017,00015
00012,00014,00017,00015
00012,00014,00017,00010
00012,00014,00017,00015
00012,00014,00017,00011
00008,00005,00006,00007
00002,00003,00004,00007
00002,00002,00003,00006
00003,00004,00001,00003
00001,00003,00002,00002
00000,00002,00000,00001
00002,00001,00000,00001
00001,00002,00002,00002
00002,00001,-0001,00000
00002,00001,00000,00000
00002,00002,00000,00000
-0001,-0001,-0002,-0001
00000,00000,-0001,00000
00000,00000,00000,00000
00002,00001,-0001,00001
-0001,-0001,-0001,00000
-0002,00003,-0003,00006
00000,00001,00000,00001
00001,00000,-0001,00000
00000,00001,-0001,00000
00001,00000,-0001,00000
00003,00002,00000,-0001
00000,00002,-0001,00000
00002,00000,-0001,00000
00001,00000,00000,00001
00000,00000,00000,00001
00000,00000,00000,00000
-0001,00001,-0001,00000
00000,00001,-0002,00000
00004,00009,-0005,-0001
00000,00001,-0001,00000
