delta1,delta2,delta3,delta4
00001,00003,00000,00002
-0002,00001,00000,00001
00003,-0004,00002,00008
00004,00003,00001,00006
00007,00004,00001,00005
00008,00008,00004,00006
00008,00005,00003,00008
00012,00010,00005,00010
00014,00009,00007,00015
00014,00011,00010,00018
00015,00017,00010,00021
00015,00017,00010,00019
00019,00013,00012,00020
00019,00013,00012,00022
00019,00013,00012,00023
00019,00013,00012,00023
00019,00013,00012,00024
00019,00013,00012,00027
00014,00015,00016,00027
00012,00016,00020,00027
00012,00016,00019,00027
00008,00013,00020,00022
00008,00013,00017,00022
00008,00009,00015,00018
00008,00010,00013,00017
00004,00010,00012,00016
00008,00008,00009,00015
00008,00008,00009,00017
-0005,-0003,00001,00008
-0005,-0003,00001,00007
-0005,-0003,00001,00011
-0005,-0003,00001,00006
-0005,-0003,00001,00007
-0005,-0003,00001,00008
00004,00005,00004,00009
00000,00003,00002,00006
00002,00002,00001,00005
00001,00002,00002,00003
00000,00000,00002,00003
-0002,00002,-0002,00001
-0001,00001,00001,00002
00004,00005,00000,00003
00000,00003,00000,00003
-0003,-0001,00000,00002
00000,00001,00000,00002
00002,00003,00000,00003
-0003,00002,-0001,00000
-0001,00002,00000,00001
00000,-0001,-0001,00001
-0001,-0001,00000,00003
-0002,00000,00001,00003
-0004,00001,00001,00002
-0002,-0002,-0002,00000
00001,00001,-0001,00002
00000,00001,-0001,00002
