delta1,delta2,delta3,delta4
-0001,00001,00000,00003
00002,00002,00001,00001
00001,00002,-0001,00000
00001,00002,00001,00003
00000,00003,00002,00002
00003,00002,-0001,00001
00001,00002,00001,00003
00004,00006,00001,00003
00006,00006,00001,00004
00008,00006,00003,00005
00010,00010,00007,00012
00011,00009,00009,00015
00016,00013,00012,00020
00016,00013,00012,00020
00019,00015,00016,00025
00019,00015,00016,00026
00019,00015,00016,00026
00019,00015,00016,00027
00019,00015,00016,00030
00019,00015,00016,00028
00016,00015,00021,00030
00016,00015,00020,00030
00017,00018,00022,00032
00017,00018,00022,00032
00017,00018,00024,00032
00017,00018,00022,00032
00017,00018,00024,00032
00017,00018,00025,00032
00014,00017,00024,00041
00015,00016,00027,00036
00014,00015,00024,00032
00012,00014,00020,00026
00013,00012,00016,00022
00011,00013,00014,00020
00011,00013,00013,00020
00011,00013,00013,00020
00011,00013,00011,00020
00011,00013,00012,00020
00011,00013,00010,00020
00007,00007,00007,00013
00007,00007,00007,00014
00007,00007,00007,00014
00007,00007,00007,00012
00007,00007,00007,00012
00007,00007,00007,00012
00004,00006,00005,00010
00002,00003,00006,00007
00002,00004,00003,00003
00000,00005,00002,00005
00000,00002,00003,00004
00002,00003,00001,00004
00002,00001,00001,00001
-0001,00001,-0001,00001
-0001,00002,-0001,00002
-0002,00003,-0001,00001
