delta1,delta2,delta3,delta4
00002,00001,00000,00002
00001,00001,00002,00003
00006,00004,00002,00002
00006,00005,00000,00005
00006,00004,00002,00005
00008,00005,00002,00007
00011,00008,00004,00009
00010,00007,00006,00012
00006,00009,00007,00011
00010,00008,00008,00013
00011,00010,00008,00013
00010,00011,00009,00014
00011,00010,00010,00016
00013,00012,00012,00019
00012,00014,00016,00023
00012,00014,00016,00025
00012,00014,00016,00027
00012,00014,00016,00028
00012,00014,00016,00028
00012,00014,00016,00029
00009,00017,00024,00028
00009,00017,00025,00028
00009,00017,00027,00028
00009,00017,00026,00028
00009,00017,00022,00028
00009,00017,00024,00028
00012,00015,00022,00024
00011,00013,00019,00024
00010,00013,00016,00024
00009,00012,00012,00023
00009,00012,00013,00023
00009,00012,00011,00023
00009,00012,00013,00023
00009,00012,00011,00023
00009,00012,00010,00023
00006,00008,00010,00014
00006,00008,00010,00013
00006,00008,00010,00013
00006,00008,00010,00010
00006,00008,00010,00009
00006,00008,00010,00007
00002,00004,00005,00008
00003,00003,00004,00006
00003,00006,00003,00003
00001,00001,00003,00005
00002,00002,00002,00002
00001,00001,00001,00003
00002,-0002,00002,00002
-0001,00003,00001,00002
00000,00000,00001,00004
-0001,00003,00000,00000
00001,00000,00000,00002
00000,00001,00001,00001
00001,00001,00000,00002
-0001,00001,-0001,00002
