delta1,delta2,delta3,delta4
00000,00000,00000,00000
00000,00003,00001,00004
00000,00002,00000,00002
00001,00001,-0001,00003
00005,00003,00000,00003
00004,00001,00002,00004
00007,00003,00002,00006
00012,00006,00002,00006
00014,00013,00004,00010
00018,00016,00008,00015
00016,00017,00012,00015
00016,00015,00014,00021
00016,00015,00014,00018
00020,00018,00013,00020
00024,00018,00013,00024
00025,00018,00013,00025
00025,00018,00013,00024
00029,00018,00013,00027
00027,00018,00013,00029
00027,00026,00021,00026
00027,00024,00024,00026
00027,00022,00024,00026
00027,00020,00024,00026
00027,00020,00021,00026
00027,00014,00030,00026
00013,00015,00021,00024
00009,00015,00021,00024
00010,00015,00021,00024
00011,00015,00021,00024
00008,00015,00021,00024
00007,00015,00021,00024
00006,00009,00011,00015
00006,00009,00009,00014
00006,00009,00008,00012
00006,00009,00005,00014
00006,00009,00007,00011
00006,00009,00006,00012
00005,00004,00004,00009
00009,-0005,-0002,-0002
00004,00004,00002,00003
00003,00004,00003,00005
00000,00002,00003,00006
00006,00001,00001,00006
00002,00003,00001,00002
00004,-0001,00000,00003
00001,00001,00001,00002
-0001,00000,00001,00003
00000,00000,00000,00002
00000,00002,00001,00003
-0001,00011,00000,00002
-0002,00003,00000,00002
00002,00003,00004,00000
00000,00001,00000,00004
00000,00001,00000,00002
00000,00001,00000,00004
