delta1,delta2,delta3,delta4
00000,00003,00000,00000
-0001,00003,00001,00000
00003,00001,00002,00000
00005,00000,00002,-0001
00004,00002,00002,00000
00007,00004,00002,00002
00006,00005,00004,00002
00013,00007,00004,00005
00017,00006,00005,00010
00013,00011,00010,00012
00011,00014,00014,00014
00007,00016,00017,00020
00007,00016,00017,00018
00014,00013,00015,00021
00014,00013,00015,00025
00014,00013,00015,00021
00014,00013,00015,00020
00009,00009,00016,00015
00007,00009,00010,00016
00006,00006,00008,00011
00005,00005,00007,00008
00003,00003,00003,00003
00003,00003,00004,00003
00002,00002,00003,00003
00002,00002,00001,00002
00001,00001,00001,00000
00001,00001,00002,00001
00001,00001,00000,00001
00003,00001,00003,00002
00002,00001,00001,00000
-0001,00000,00002,00000
-0001,00001,00000,00000
-0001,00000,00000,00000
00002,00000,00001,00000
00000,00002,00000,00000
00000,00000,00002,00001
-0002,00000,-0001,00001
00002,-0001,00001,00000
-0001,00000,00000,00001
-0002,00000,00001,00001
00000,00000,00000,-0001
00001,00000,00001,00001
00000,00002,00000,00000
00000,00001,00000,00001
00001,-0001,00000,00001
-0002,-0001,00001,00000
00000,-0006,-0001,-0002
00000,00001,-0004,-0005
00000,00002,00002,00000
00002,00000,00001,00000
00001,-0001,00001,00002
00000,00000,00001,00001
00000,00001,00000,-0001
00007,00001,-0004,-0007
00001,00001,00000,00000
