delta1,delta2,delta3,delta4
-0004,-0001,00000,00002
00001,00001,00003,00004
00000,00001,00000,00003
-0001,00001,00000,00003
-0002,00001,00000,00002
-0002,00001,-0001,00002
00001,00001,00000,00002
-0001,00002,00001,00003
00000,00002,00000,00002
00005,-0005,-0003,00003
00007,00005,00003,00006
00007,00007,00005,00010
00015,00010,00008,00015
00019,00014,00012,00017
00021,00017,00014,00023
00022,00017,00014,00025
00018,00017,00014,00027
00018,00017,00014,00025
00018,00017,00014,00025
00018,00017,00014,00022
00009,00010,00014,00022
00007,00007,00009,00016
00005,00006,00007,00012
00005,00006,00007,00012
00005,00006,00007,00011
00005,00006,00007,00009
00005,00006,00007,00010
00005,00006,00007,00011
00005,00002,00003,00008
00001,00004,00000,00009
00000,00001,00003,00003
00001,00002,00001,00003
00001,00002,00000,00003
00001,00002,-0001,00001
00002,00005,00002,00001
00002,00003,00000,00002
00000,00001,00001,00004
-0001,-0001,00000,00002
00000,-0002,-0001,00003
-0001,00001,00000,00001
-0002,00000,00000,00003
-0001,00002,00000,00001
-0001,00001,-0001,00004
-0003,00000,-0001,00002
-0001,-0001,00001,00002
-0002,00001,00001,00003
00001,00004,00002,00005
00000,00000,-0001,00001
-0003,00000,00001,00001
00002,-0001,00000,00001
-0001,00005,00002,00005
-0001,00003,-0001,00002
00000,-0001,00001,00003
-0002,00000,00000,00002
-0002,00001,-0001,00004
