delta1,delta2,delta3,delta4
00003,00004,00001,00001
00002,00002,00001,00003
00003,00004,00000,00002
00004,00003,00001,00006
00005,00004,00003,00006
00007,00005,00003,00006
00008,00006,00005,00008
00009,00006,00004,00011
00008,00009,00007,00014
00010,00007,00009,00016
00010,00009,00010,00016
00017,00009,00013,00019
00014,00010,00015,00022
00014,00010,00015,00019
00015,00014,00016,00023
00015,00014,00016,00023
00015,00014,00016,00025
00015,00014,00016,00024
00015,00014,00016,00025
00015,00014,00016,00026
00014,00015,00017,00028
00014,00016,00021,00029
00014,00016,00019,00029
00011,00016,00021,00029
00011,00016,00026,00029
00011,00016,00022,00029
00011,00016,00020,00029
00011,00012,00018,00023
00008,00012,00018,00021
00006,00006,00013,00016
00008,00009,00010,00015
00008,00009,00010,00012
00008,00009,00010,00013
00008,00009,00010,00013
00008,00009,00010,00010
00008,00009,00010,00010
00003,00005,00004,00010
00000,00003,00005,00008
00003,00002,00004,00005
00001,00002,00003,00005
00000,00001,00002,00003
-0001,00002,00002,00003
00003,00004,00001,00006
-0001,00002,00000,00002
00001,00002,-0001,00003
-0001,-0002,00000,00001
00001,00000,00001,00004
00000,00000,00000,00001
00001,00003,00000,00001
-0005,-0003,00000,00005
00000,00002,00000,00002
-0002,00003,00001,00001
00001,00001,-0001,00003
-0001,00001,00002,00002
00001,00000,-0001,00002
