delta1,delta2,delta3,delta4
00000,-0002,00000,00000
00001,-0001,-0001,-0002
00000,-0001,-0001,-0002
-0001,00000,00001,00000
-0001,-0001,00000,-0003
00000,-0003,00000,00002
-0002,-0002,-0001,00000
00001,00000,-0001,-0002
00000,00001,00000,00000
-0001,-0002,00000,00000
00001,00000,00001,00000
00000,00003,00000,-0002
00000,-0002,-0001,-0001
00003,-0001,-0001,00000
00023,00001,00001,00005
00033,00001,00001,00005
00041,00001,00001,00005
00046,00001,00001,00005
00047,00001,00001,00005
00043,00001,00001,00005
00040,00018,00024,00053
00040,00018,00029,00054
00040,00018,00032,00050
00040,00018,00032,00051
00040,00018,00033,00050
00040,00018,00032,00039
00034,00033,00035,00047
00034,00033,00035,00047
00034,00033,00035,00047
00034,00031,00035,00047
00034,00029,00035,00047
00034,00028,00035,00047
00036,00030,00033,00047
00024,00022,00028,00033
00013,00011,00016,00020
00010,00010,00016,00020
00007,00006,00016,00020
00005,00007,00016,00020
00007,00004,00016,00020
00006,00006,00016,00020
00004,00003,00007,00009
00004,00003,00005,00009
00004,00003,00003,00008
00004,00003,00003,00005
00004,00003,00002,00004
00004,00003,00002,00003
00002,00000,00002,00003
00001,00000,00003,00003
00000,-0002,00001,00000
00000,00001,00000,00002
-0001,-0001,-0001,-0001
00001,00000,-0002,00000
00000,-0001,-0002,00000
-0001,00000,00000,-0001
00002,00000,00000,-0001
