delta1,delta2,delta3,delta4
-0001,00002,-0001,-0002
00001,-0003,00002,-0001
00000,00000,-0001,-0001
00002,00000,-0001,00000
00000,00000,00000,-0001
00002,00003,00002,00002
00004,-0001,-0001,00001
00002,00003,00000,00002
00000,00001,00001,00001
00011,-0002,00000,-0001
00013,00005,00001,00005
00017,00009,00007,00012
00019,00014,00013,00018
00018,00018,00019,00019
00026,00024,00021,00025
00031,00024,00022,00027
00037,00024,00020,00031
00043,00026,00020,00031
00046,00026,00026,00037
00046,00029,00026,00038
00046,00029,00030,00038
00046,00029,00031,00038
00046,00029,00034,00038
00026,00020,00035,00039
00014,00014,00025,00026
00011,00012,00025,00026
00012,00010,00025,00026
00010,00008,00025,00026
00011,00007,00025,00026
00011,00009,00025,00026
00009,00008,00009,00012
00009,00008,00007,00012
00009,00008,00005,00009
00009,00008,00004,00010
00009,00008,00007,00003
00009,00008,00003,00007
00004,00007,00007,00004
00003,00001,00001,00004
00003,00003,00001,00002
00000,00001,00002,00004
00002,00001,00001,00001
-0002,00001,00000,-0001
-0001,00001,00000,00000
00001,00001,00000,00001
00001,00000,00001,00001
00000,00001,-0001,00000
00001,-0001,00001,00001
00002,00001,-0003,00003
00001,00001,00000,-0001
00002,00000,00000,00000
00001,00000,00000,00000
-0002,-0001,00002,-0001
00001,00000,00000,-0001
-0001,00000,00000,00000
00002,00002,-0001,-0001
