delta1,delta2,delta3,delta4
-0001,-0002,-0001,00000
-0001,00000,00001,00003
00000,00000,00001,00002
00000,00000,00000,00001
00004,00002,00001,00004
00001,-0002,00001,00000
00000,00000,00000,00000
00007,00003,00000,00003
00015,00005,00005,00007
00022,00014,00008,00015
00021,00014,00008,00015
00021,00014,00008,00015
00019,00014,00008,00015
00015,00012,00016,00018
00031,00025,00014,00020
00022,00013,00014,00019
00023,00013,00014,00019
00023,00013,00014,00019
00022,00013,00014,00019
00018,00013,00014,00019
00019,00015,00021,00026
00019,00015,00018,00025
00019,00015,00018,00023
00019,00015,00018,00021
00019,00015,00018,00021
00019,00015,00018,00019
00006,00008,00009,00017
00007,00009,00010,00017
00002,00000,00004,00011
00004,00005,00004,00009
00002,00003,00003,00008
00001,00003,00005,00010
00002,00003,00002,00006
00002,00005,00002,00006
00004,00002,00001,00004
00002,00002,00002,00003
00000,00002,00002,00006
-0001,00001,00002,00005
-0002,00000,00001,00005
-0001,00000,00002,00003
00001,00002,00003,00003
00000,00000,00000,00003
00003,-0001,00001,00003
00001,00002,00001,00003
00000,00000,00001,00001
-0002,-0001,00002,00002
00000,00000,00000,00003
00002,00001,00002,00004
00000,00001,-0001,00002
00000,00000,00000,00001
-0001,00001,00001,00002
-0001,00000,00001,00002
00001,00000,00000,00000
-0001,-0001,00001,00002
-0004,-0001,00000,00001
