delta1,delta2,delta3,delta4
00000,00000,00000,00003
00001,00002,00000,00003
00000,00001,00001,00004
00001,00004,00000,00003
00005,00006,-0001,00002
00006,00002,00000,00006
00006,00005,00003,00008
00008,00007,00004,00010
00010,00007,00007,00013
00010,00010,00010,00015
00010,00009,00010,00018
00012,00012,00013,00017
00015,00014,00014,00020
00015,00014,00014,00020
00016,00014,00014,00023
00016,00014,00014,00023
00016,00014,00014,00023
00016,00014,00014,00025
00016,00014,00014,00024
00016,00014,00014,00026
00015,00013,00020,00025
00015,00013,00020,00025
00011,00010,00017,00021
00011,00010,00015,00018
00006,00007,00010,00016
00007,00007,00009,00016
00004,00006,00008,00016
00004,00007,00007,00013
00004,00007,00007,00012
00004,00007,00007,00012
00004,00007,00007,00014
00004,00007,00007,00010
00004,00007,00007,00011
00006,00002,00005,00011
00004,00003,00004,00008
00004,00005,00003,00009
00004,00002,00003,00007
00002,00002,00004,00007
00000,-0001,00003,00005
00001,00000,00003,00007
00000,00004,00001,00004
00001,00001,00000,00005
00000,00002,00002,00001
-0001,00001,00000,00004
00001,-0001,-0001,00003
00003,00002,00001,00005
-0001,00002,00002,00003
-0001,00002,00000,00002
00000,00000,00000,00001
00001,00001,00000,00000
00000,00001,00001,00003
00000,00000,00000,00002
00002,00005,00002,-0002
-0002,00001,00000,00002
00001,00002,-0001,00000
