delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,-001,0000,0000,0000,-001,0000,0001
0000,0000,0001,0000,0000,0000,0000,0000,0001
0001,0001,0001,0000,0000,0001,-001,0000,0000
0000,0000,0001,-001,0000,0001,-001,0000,0000
0001,0000,0001,-001,0000,0000,-001,0000,-001
0001,0000,0001,-001,0000,0000,-002,0000,-001
0001,0000,0001,0001,0001,0000,0002,0002,0000
0000,0000,0001,0001,0002,0000,0001,0002,0000
0000,0000,0000,0001,0002,0000,0002,0002,0000
0001,0000,0003,0001,0002,0002,0003,0005,0000
0001,0001,0001,0001,0004,0003,0003,0007,0005
0002,0001,0003,0002,0005,0003,0004,0015,0006
0002,0003,0003,0004,0009,0003,0006,0019,0009
0003,0004,0003,0007,0019,0007,0006,0019,0010
0004,0008,0006,0007,0025,0009,0005,0019,0010
0004,0016,0008,0011,0026,0013,0005,0016,0014
0004,0016,0008,0011,0025,0013,0005,0016,0014
0004,0016,0008,0011,0024,0013,0005,0016,0014
0005,0020,0008,0008,0023,0012,0002,0010,0007
0005,0020,0008,0006,0020,0012,0002,0005,0005
0004,0020,0009,0003,0017,0009,0001,0005,0003
0002,0016,0010,0002,0010,0007,0001,0003,0001
0002,0014,0009,0001,0006,0006,0000,0001,-001
0001,0011,0008,0001,0002,0003,-001,0001,-001
0000,0007,0008,-001,0002,0002,-001,0001,-001
-001,0005,0008,-001,0002,0002,0000,0001,-001
-001,0004,0008,-001,0001,0002,0000,-001,0002
0002,0004,0006,-001,0000,0001,0000,-001,-001
0002,0003,0003,-001,0000,0001,-001,-001,-001
0001,0001,0003,0000,0000,0001,-001,-001,-001
0001,0001,0003,-001,0000,0001,0000,-001,0001
0001,0002,0003,-001,0000,0001,0000,0000,0001
0001,0002,0003,-001,0000,0000,0000,0000,0001
0001,0001,0001,0001,0000,0000,0001,0002,0001
0001,0001,0001,0001,0001,0001,0001,0001,0000
0001,0000,0001,0000,0001,0002,0001,0001,0000
-001,0000,0001,0000,0001,0001,0001,0001,0000
-001,0000,0001,0000,0000,0001,0001,0000,-001
-001,0000,0002,0000,0000,0000,0000,0001,0002
0000,0001,0001,0000,0000,0000,0000,0000,0000
0000,0001,0002,0000,0000,0000,0000,0001,0000
0000,0000,0001,0001,0000,0000,0000,0002,0000
0000,0000,0001,-001,0000,0001,0001,0002,0000
-001,0000,0000,-001,0000,0000,0001,0002,0000
-001,0001,0000,-001,0000,-001,0001,0000,0000
-001,0000,0000,-001,0000,-002,0000,0000,0000
0000,0000,-001,-001,0000,-002,0001,0000,0000
0000,0000,-001,-001,0000,-002,0001,0000,0000
0000,0001,-001,-001,0000,-001,0001,0000,-001
0000,0001,0000,-001,-001,0000,0000,0000,-001
0000,0002,0002,0001,0000,0001,0000,0000,-001
0000,-001,0001,-001,0000,0001,0001,0001,0000
-001,0001,0001,-001,0000,0001,0001,0001,0000
-001,-001,-001,-001,0000,-001,0000,0001,-001
0000,0001,-001,-001,0000,-002,0000,-001,-001
