delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,-001,0001,0001,0000,0000,0000
0000,0000,0001,-001,0001,0000,0001,0000,0000
-001,0000,0001,0000,0001,0000,0000,0001,0001
0000,-001,0001,0000,0001,0000,0000,0003,0001
0001,0001,-001,0000,0002,0001,0000,0003,0001
0001,0000,-001,0001,0002,0001,0001,0001,0001
0001,0000,-001,0001,0002,0001,0002,0001,0001
-001,0000,0001,0001,0002,0001,0002,0002,0002
-001,0000,0001,0001,0002,0002,0002,0002,0002
0000,0001,0001,0002,0002,0002,0002,0004,0002
0000,0001,0002,0002,0002,0003,0002,0005,0004
0000,0001,0002,0000,0004,0003,0003,0007,0005
0000,0000,0002,0000,0004,0003,0005,0009,0004
0001,0003,0002,0004,0007,0004,0005,0013,0006
0003,0003,0003,0005,0009,0004,0009,0021,0008
0003,0005,0003,0007,0016,0007,0009,0021,0008
0003,0008,0003,0007,0027,0008,0010,0017,0007
0004,0012,0008,0010,0034,0010,0010,0010,0006
0004,0012,0008,0010,0035,0010,0010,0010,0006
0004,0012,0008,0010,0035,0010,0010,0010,0006
0004,0012,0008,0010,0032,0010,0010,0010,0006
0004,0012,0008,0010,0032,0010,0010,0010,0006
0004,0012,0008,0010,0028,0010,0010,0010,0006
0008,0021,0008,0010,0022,0004,0008,0006,0003
0008,0021,0008,0007,0013,0004,0006,0005,0001
0007,0016,0003,0007,0007,0005,0005,0002,0001
0007,0016,0003,0007,0007,0005,0005,0002,0001
0007,0016,0003,0007,0007,0005,0005,0002,0001
0007,0016,0003,0007,0005,0005,0005,0002,0001
0007,0016,0003,0007,0005,0005,0005,0002,0001
0007,0016,0003,0007,0004,0005,0005,0002,0001
0007,0008,0001,0007,0004,0005,0003,0002,0001
0005,0005,0001,0003,0003,0002,0003,0003,0002
0005,0005,0000,0003,0002,0001,0002,0002,0001
0004,0003,0001,0002,0002,0001,0002,0001,0002
0003,0002,0001,0002,0002,0001,0001,0001,0002
0002,0002,0005,0003,0002,0002,0002,0003,0002
0002,0000,0005,0003,0002,0002,0002,0003,0000
0003,0000,0003,0002,0002,0000,0003,0002,0000
0003,0002,0003,0001,0002,0000,0003,0002,0002
0002,0002,0003,0001,0001,0000,0002,0001,0002
0002,0000,0001,0001,0001,0001,0002,0001,0000
0002,0000,0001,0001,0001,0002,0002,0001,0000
0002,0002,0001,0001,0001,0001,0002,0001,0000
0001,0002,0002,0001,0001,0000,0002,0001,0000
0001,0002,0002,0002,0001,0000,0002,0002,0000
0001,0002,0002,0002,0001,0001,0000,0002,-001
0000,0002,0001,0002,0003,0001,0000,0002,0002
0000,0002,0001,0002,0003,0001,0002,0001,0000
0001,0002,0001,0002,0003,0000,0002,0002,0002
0001,0003,0001,0002,0002,0001,0000,0002,0002
0003,0002,0000,0000,0001,0001,0000,0002,0002
0003,0002,0001,0000,0001,0001,0000,0001,0002
0001,0000,0000,0000,0001,0000,0001,0000,0001
0000,0000,0001,0000,0001,0000,0001,0001,0001
