delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,-001,-001,-001,0000,-001,0000
0000,0000,0000,-002,-001,-001,0000,-001,-002
0001,0000,-001,-002,-001,-001,-001,-001,-002
0001,0000,0000,-002,-001,-001,-001,0000,-002
0001,0000,0000,-002,-001,-001,-001,0000,-001
0001,0000,0000,-003,-001,-002,-001,-001,-001
0001,0000,0000,-001,-001,-002,-001,-001,-001
0001,0001,0000,-001,-001,-002,0000,-001,-001
0001,0001,0000,-001,0000,0000,0001,0000,0000
0001,0001,0000,0000,0000,0000,0001,0001,0001
0001,0000,0000,0000,0000,0001,0001,0003,0002
0001,0000,0000,0000,0000,0001,0001,0005,0002
0001,0000,0000,0000,0000,0001,0004,0010,0003
0001,0000,0001,0001,0002,0001,0006,0019,0006
0001,0001,0001,0004,0006,0006,0007,0038,0012
0001,0001,0000,0005,0014,0006,0009,0056,0017
0001,0001,0000,0005,0014,0006,0009,0068,0017
0001,0001,0000,0005,0014,0006,0009,0072,0017
0001,0001,0000,0005,0014,0006,0009,0075,0017
0001,0001,0000,0005,0014,0006,0009,0080,0017
0001,0001,0000,0005,0014,0006,0009,0080,0017
0002,0007,0003,0007,0053,0010,0005,0070,0014
0003,0017,0005,0009,0086,0015,0005,0038,0011
0003,0017,0005,0009,0094,0015,0005,0038,0011
0003,0017,0005,0009,0097,0015,0005,0038,0011
0003,0017,0005,0009,0097,0015,0005,0038,0011
0003,0017,0005,0009,0096,0015,0005,0038,0011
0003,0017,0005,0009,0093,0015,0005,0038,0011
0005,0048,0010,0007,0071,0013,0002,0007,0004
0005,0058,0010,0006,0030,0011,0000,0003,-001
0005,0059,0010,0006,0030,0011,0000,0003,-001
0005,0059,0010,0006,0030,0011,0000,0003,-001
0005,0056,0010,0006,0030,0011,0000,0000,-001
0005,0052,0010,0006,0030,0011,0000,0000,-001
0005,0047,0010,0006,0030,0011,0000,0000,-001
0005,0031,0006,0002,0008,0004,0000,0002,0000
0004,0015,0001,0001,0004,0000,-002,0002,0000
0004,0015,0001,0001,0003,0000,-002,0002,0000
0004,0010,0001,0001,0002,0000,-002,0002,0000
0004,0005,0001,0001,0000,0000,-002,0002,0000
0004,0005,0001,0001,0000,0000,-002,0002,0000
0004,0004,0001,0001,0000,0000,-002,0002,0000
0004,0003,0001,0001,0000,0000,-002,0002,0000
0003,0002,0000,0000,0000,0000,-002,0001,0000
0002,0001,0000,-001,0000,0001,0000,0000,0000
0001,0000,0000,-002,-001,0001,0000,0000,0000
0002,0000,0001,-003,-001,0000,0000,-001,-001
0001,-001,0001,-002,-001,0000,-001,-002,-002
0001,0001,0000,-002,-001,0000,0000,-001,-003
0001,0001,0000,-001,-001,0000,0000,-001,-003
0000,0001,-002,-001,-001,0000,0000,-001,-002
0001,0000,-001,-001,0000,-002,0000,-001,-002
0001,0000,-001,-001,0001,-002,0000,-002,-002
0001,0000,-001,-001,0001,-001,0000,-002,-002
-001,0000,-001,-001,0000,-001,-001,-001,0000
