delta0,delta1,delta2,delta3,delta4
-001,0003,0003,-002,0002
0000,0003,0003,-002,0002
0006,0007,0002,-002,0000
0007,0007,0002,-002,0000
0007,0007,0002,-002,0000
0003,0000,0002,0001,0002
0003,0000,0002,0001,0002
0003,0001,0002,0001,0002
0003,0002,0002,0004,0004
0003,0002,0002,0003,0004
0003,0002,0002,0003,0004
0004,0003,-002,-001,0002
0004,0003,-002,-001,0002
0004,0003,-002,-001,0002
0002,0001,-003,-002,0002
0002,0001,-003,-002,0002
0001,0001,-002,-002,0002
0001,0004,0002,0001,0005
0001,0004,0002,0001,0005
0001,0004,0002,0001,0005
0006,0007,0002,0002,0001
0007,0006,0002,0002,0001
0007,0006,0002,0002,0001
0006,0004,0000,0002,0001
0006,0004,0000,0002,0001
0006,0004,0000,0002,0001
0003,0003,0002,0004,0002
0003,0003,0002,0004,0002
0003,0003,0002,0004,0002
0002,0001,0004,0000,0003
