delta0,delta1,delta2,delta3,delta4
0003,0002,0005,0006,-001
0005,0005,-001,0003,-002
0005,0005,-001,0003,-002
0005,0005,-001,0003,-002
0007,0004,0000,0000,-001
0007,0004,0000,0000,-001
0007,0004,0000,0000,-001
0002,0000,0001,0004,0001
0002,0000,0001,0004,0001
0002,0000,0001,0004,0001
0000,0001,0004,0008,0000
0000,0001,0004,0008,0000
0000,0001,0004,0008,0000
0003,0003,0000,0000,-003
0003,0003,0000,0000,-003
0003,0003,0000,0000,-003
0001,0002,-001,0000,0002
0001,0002,-001,0000,0002
0001,0002,-001,0000,0002
0000,0001,0001,0002,0001
0000,0001,0001,0002,0001
0000,0001,0001,0002,0001
0002,0000,0006,0007,-001
0002,0000,0006,0007,-001
0002,0000,0006,0007,-001
0009,0005,0000,0002,-001
0003,0005,0000,0002,-001
0003,0005,0000,0002,-001
0001,0003,0000,0000,0001
0001,0003,0000,0000,0001
