delta0,delta1,delta2,delta3,delta4
-001,-002,0005,0002,0001
-001,-002,0005,0002,0001
-001,-002,0005,0002,0001
0000,0001,0000,-001,0002
0000,0001,0000,-001,0002
0000,0001,0000,-001,0002
0003,0001,0002,-002,0000
0003,0001,0002,-002,0000
0003,0001,0002,-002,0000
0000,-001,0007,0004,0001
0000,0000,0007,0004,0001
0000,0000,0007,0004,0001
0000,0000,0000,0000,0001
0000,0000,0000,0000,0001
0000,0000,0000,0000,0001
-001,0002,0006,0002,0000
-001,0002,0006,0002,0000
-001,0002,0006,0002,0000
-001,0001,0003,0001,0002
-001,0001,0003,0001,0002
-001,0001,0003,0001,0002
0003,0004,0001,-002,0001
0003,0004,0001,-002,0001
0003,0004,0001,-002,0001
0002,0004,-002,-002,-001
0002,0004,-002,-002,-001
0002,0004,-002,-002,-001
0000,0000,0005,-001,0004
0000,0000,0005,-001,0004
0000,0000,0005,-001,0004
