delta0,delta1,delta2,delta3,delta4
0005,0000,0007,0001,0001
0005,0000,0007,0001,0001
0007,0006,0005,0004,0000
0007,0006,0005,0004,0000
0007,0006,0001,0004,0000
0007,0004,0004,-001,0002
0010,0004,0004,-001,0002
0010,0004,0004,-002,0002
0013,0005,0002,0000,-001
0009,0005,0002,0000,-001
0009,0005,0002,0000,-001
0006,0001,0005,0004,0002
0006,0001,0005,0004,0002
0009,0001,0005,0004,0002
0009,0003,0003,-001,0001
0008,0003,0003,-001,0001
0008,0003,0003,-002,0001
0006,0000,0002,-001,0000
0006,0000,0002,-001,0000
0006,0000,0002,-001,0000
0003,0000,0002,0002,0000
0003,0000,0002,0002,0000
0003,0000,0002,0002,0000
0004,0003,0006,0004,0002
0004,0003,0006,0004,0002
0004,0003,0006,0004,0002
0007,-002,0004,0002,0002
0007,-002,0004,0002,0002
0007,-002,0004,0002,0002
0011,0004,0000,0001,-002
