delta0,delta1,delta2,delta3,delta4
0000,0002,0002,0002,-001
0000,0003,0001,0004,0001
0000,0003,0001,0004,0001
0000,0003,0001,0004,0001
0003,0000,0001,0001,0001
0003,0000,0001,0001,0001
0003,0000,0001,0001,0001
0001,0002,-003,0003,-003
0001,0002,-003,0003,-003
0001,0002,-003,0003,-003
0000,0000,-002,-003,-002
0000,0000,-002,-003,-002
0000,0000,-002,-003,-002
0006,0000,0002,0000,0002
0006,0000,0002,0000,0002
0006,0000,0002,0000,0002
0000,0004,-003,0001,-001
0000,0004,-003,0001,-001
0000,0004,-003,0001,-001
0003,0000,-002,0004,0000
0003,0000,-002,0004,0000
0003,0000,-002,0004,0000
0005,0004,-002,0002,-002
0005,0004,-002,0002,-002
0005,0004,-002,0002,-002
0002,0000,-002,0003,0003
0002,0000,-002,0003,0003
0002,0000,-002,0003,0003
0007,0000,0005,0002,0006
0007,0000,0005,0002,0006
