delta0,delta1,delta2,delta3,delta4
0008,0000,0003,0001,0000
0005,0000,0003,0001,0000
0008,0002,0003,0002,0001
0008,0002,0003,0002,0001
0008,0002,0002,0002,0001
0004,-001,0001,0000,-001
0004,-001,0001,0000,-001
0009,-001,0001,0001,-001
0009,0000,0006,0001,0003
0009,0000,0006,0001,0003
0005,0000,0006,0001,0003
0006,0001,0001,-001,0002
0006,0001,0001,-001,0002
0006,0001,0002,-001,0002
0005,0000,0003,-001,-001
0005,0000,0003,-001,-001
0005,0000,0004,-001,-001
0004,-001,0005,0000,-001
0004,-001,0005,0000,-001
0004,-001,0005,0000,-001
0004,-002,0003,0001,0001
0004,-002,0003,0001,0001
0008,-001,0003,0001,0001
0009,0007,0000,-002,0001
0008,0008,0000,-002,0001
0007,0008,0000,-002,0001
0006,0003,0003,0001,0002
0006,0003,0003,0001,0002
0006,0003,0003,0001,0002
0005,0001,0000,0001,0000
